3.11610794067,1.2944778,-0.6276256,-9.3555441
3.12714004517,1.1571847,-0.3530394,-9.6301303
3.13659191132,0.6668522,-0.6864655,-9.6497436
3.14585113525,-0.8041453,-0.6864655,-9.7674234
3.15661406517,-0.9610517,-0.6472389,-9.9439431
3.16641306877,1.0002783,-0.5099458,-10.0420096
3.17544102669,2.3339827,0.1765197,-9.2967042
3.18587398529,1.0002783,-0.0392266,-9.5320638
3.19542813301,-0.1176798,-0.5099458,-9.2967042
3.20542502403,0.8433719,0.6276256,-9.3163175
3.21554803848,5.3544309,0.5687857,-7.9433865
3.22590494156,5.4132708,1.0983448,-8.1787461
3.2353849411,3.334261,0.980665,-8.7279185
3.24438810349,2.7850886,0.8237586,-9.0025047
3.25441193581,4.3933792,0.6080123,-9.6693569
3.26560401917,4.8052585,0.4707192,-10.395049
3.27561807632,2.3732093,-0.3726527,-10.591182
3.28535509109,0.7649187,-0.3334261,-10.5715687
3.29531598091,1.2748645,-0.3726527,-10.3362091
3.30534291267,2.5693423,-0.2549729,-9.7478101
3.31544399261,3.0596748,0.0,-9.5320638
3.32540202141,2.3339827,0.392266,-9.3751574
3.33594894409,2.4124359,0.4903325,-9.1594111
3.34540009499,3.6873004,0.8041453,-9.2574776
3.35434699059,4.1776329,0.8629852,-9.3947707
3.36536192894,2.8635418,0.7453054,-9.7674234
3.37527012825,2.1966896,0.5491724,-9.9831697
3.38524198532,2.6085689,0.2745862,-10.1596894
3.39557790756,2.8047019,0.2549729,-10.0420096
3.40557694435,2.353596,0.0,-10.0420096
3.4153380394,1.6867438,0.2549729,-9.9439431
3.42457103729,1.9809433,0.1176798,-9.6693569
3.43530893326,2.6870221,0.4118793,-9.5320638
3.44556903839,2.5693423,0.4707192,-9.5516771
3.45523905754,2.1770763,0.6080123,-9.4536106
3.46524190903,2.2163029,0.4707192,-9.5124505
3.47617292404,2.5105024,0.6276256,-9.4732239
3.48601698875,2.4712758,0.6080123,-9.3947707
3.49556398392,2.0593965,0.6080123,-9.5516771
3.50649905205,1.9221034,0.5687857,-9.6889702
3.51634311676,2.1966896,0.4118793,-9.7478101
3.52445793152,2.4124359,0.392266,-9.6889702
3.53597092628,2.0790098,0.2549729,-9.6497436
3.54486894608,1.8436502,0.3334261,-9.7085835
3.55546593666,2.0201699,0.2941995,-9.5712904
3.56589794159,2.3732093,0.4511059,-9.4928372
3.57558894157,2.2947561,0.4707192,-9.5124505
3.58558607101,2.0201699,0.4903325,-9.6301303
3.59490895271,2.1182364,0.392266,-9.6497436
3.60566306114,2.3143694,0.4118793,-9.610517
3.61542892456,2.3143694,0.2941995,-9.6497436
3.62543392181,2.157463,0.1765197,-9.6693569
3.63600897789,2.1770763,0.2941995,-9.5909037
3.64537096024,2.2751428,0.3530394,-9.5909037
3.65625190735,2.2947561,0.4314926,-9.4339973
3.66587209702,2.157463,0.4314926,-9.5124505
3.67445898056,2.157463,0.3726527,-9.5712904
3.68570995331,2.2555295,0.2549729,-9.5320638
3.69570207596,2.353596,0.1372931,-9.5712904
3.70548391342,2.353596,0.0588399,-9.6301303
3.71440911293,2.1966896,0.1176798,-9.5712904
3.7261660099,2.1966896,0.196133,-9.5712904
3.73541808128,2.4516625,0.2549729,-9.5124505
3.74566602707,2.3143694,0.3530394,-9.5320638
3.75583004951,2.1378497,0.3138128,-9.5320638
3.76564311981,2.0986231,0.2745862,-9.610517
3.77596497536,2.353596,0.2353596,-9.7281968
3.78561210632,2.3732093,0.2157463,-9.6889702
3.7953441143,2.2751428,0.2745862,-9.7478101
3.8055460453,2.2359162,0.3726527,-9.6889702
3.81556510925,2.2947561,0.4314926,-9.6301303
3.82553601265,2.3143694,0.5099458,-9.5516771
3.83532190323,2.353596,0.4707192,-9.6889702
3.84554600716,2.3143694,0.4903325,-9.610517
3.85451698303,2.2163029,0.5295591,-9.6889702
3.86601400375,2.1966896,0.4707192,-9.6693569
3.87467193604,2.2751428,0.4118793,-9.6889702
3.88522410393,2.2163029,0.4118793,-9.80665
3.89568209648,2.1378497,0.5099458,-9.8262633
3.90545892715,2.1378497,0.4511059,-9.7478101
3.91564106941,2.157463,0.4707192,-9.6889702
3.92465090752,2.2163029,0.3530394,-9.6301303
3.93548798561,2.1770763,0.4118793,-9.610517
3.94559311867,2.1966896,0.2941995,-9.5712904
3.95569300652,2.2359162,0.3138128,-9.5712904
3.96572113037,2.2163029,0.2353596,-9.5909037
3.97553491592,2.2555295,0.2157463,-9.5320638
3.98446393013,2.3143694,0.2157463,-9.4928372
3.99578595161,2.1378497,0.2157463,-9.5909037
4.00541210175,2.157463,0.2157463,-9.4928372
4.01548290253,2.2555295,0.2157463,-9.5712904
4.02543306351,2.2947561,0.2941995,-9.5124505
4.03551006317,2.0986231,0.2941995,-9.5712904
4.04550695419,2.0986231,0.2745862,-9.5124505
4.05545806885,2.1966896,0.2745862,-9.610517
4.06536912918,2.3339827,0.2745862,-9.6497436
4.07539391518,2.2555295,0.3138128,-9.6693569
4.08545303345,2.1966896,0.392266,-9.6301303
4.09586310387,2.2359162,0.4118793,-9.5712904
4.10575890541,2.3732093,0.4118793,-9.5909037
4.11562609673,2.3339827,0.4707192,-9.610517
4.12577390671,2.3928226,0.4118793,-9.6301303
4.13598394394,2.2555295,0.4118793,-9.6497436
4.14583706856,2.2555295,0.4707192,-9.5909037
4.15585708618,2.3143694,0.392266,-9.6693569
4.16547393799,2.2359162,0.3726527,-9.5712904
4.17578101158,2.1182364,0.392266,-9.5712904
4.18552994728,2.0986231,0.4118793,-9.5516771
4.19544196129,2.1966896,0.4118793,-9.5516771
4.2045750618,2.1966896,0.3334261,-9.6301303
4.21533989906,2.1378497,0.3138128,-9.6301303
4.22547101974,2.0593965,0.2745862,-9.5909037
4.23536396027,2.1966896,0.2549729,-9.610517
4.2454431057,2.2163029,0.2549729,-9.5320638
4.25573396683,2.1182364,0.2157463,-9.5516771
4.26554393768,2.1770763,0.3334261,-9.610517
4.27523612976,2.2359162,0.3334261,-9.4928372
4.28594899178,2.2555295,0.2745862,-9.4732239
4.2947909832,2.1770763,0.3530394,-9.5124505
4.30556607246,2.1770763,0.3138128,-9.610517
4.31586790085,2.3143694,0.3138128,-9.6301303
4.32472801208,2.2163029,0.2745862,-9.610517
4.33558011055,2.2947561,0.3138128,-9.5909037
4.34560704231,2.2947561,0.3334261,-9.5909037
4.35578513145,2.2751428,0.3138128,-9.5516771
4.36569595337,2.2751428,0.3726527,-9.5909037
4.37547397614,2.2751428,0.3726527,-9.6693569
4.38560700417,2.2163029,0.3530394,-9.4928372
4.39498806,2.1966896,0.392266,-9.6301303
4.40542197227,2.2359162,0.4118793,-9.6301303
4.41587090492,2.2751428,0.4118793,-9.6301303
4.4255399704,2.2163029,0.4118793,-9.5909037
4.43541097641,2.0790098,0.3530394,-9.6497436
4.44547700882,2.2163029,0.392266,-9.5516771
4.4554579258,2.2751428,0.3530394,-9.5909037
4.46567606926,2.1770763,0.3726527,-9.7085835
4.47468709946,2.2163029,0.3334261,-9.6301303
4.48549389839,2.1966896,0.2549729,-9.5124505
4.49578404427,2.157463,0.3138128,-9.5909037
4.5058760643,2.1378497,0.2745862,-9.5909037
4.51469612122,2.1966896,0.3334261,-9.5516771
4.52665710449,2.2555295,0.2353596,-9.6497436
4.53665304184,2.3143694,0.2549729,-9.5909037
4.54557704926,2.2163029,0.3138128,-9.5909037
4.55548596382,2.1378497,0.2941995,-9.5712904
4.56576299667,2.2751428,0.2353596,-9.6497436
4.57470393181,2.3339827,0.2745862,-9.6301303
4.5857489109,2.2555295,0.3334261,-9.610517
4.59551596642,2.157463,0.3138128,-9.610517
4.60570192337,2.1966896,0.2941995,-9.5909037
4.61539196968,2.2947561,0.3530394,-9.5712904
4.62570905685,2.2163029,0.392266,-9.7281968
4.63560390472,2.1966896,0.392266,-9.7085835
4.64560413361,2.3143694,0.4707192,-9.6301303
4.65555596352,2.2751428,0.3334261,-9.5909037
4.66579198837,2.1966896,0.4314926,-9.5909037
4.67568802834,2.157463,0.4511059,-9.5909037
4.68535995483,2.3143694,0.4707192,-9.6693569
4.69461011887,2.3732093,0.3334261,-9.6301303
4.70449900627,2.2359162,0.3334261,-9.5320638
4.71563601494,2.1378497,0.3334261,-9.5712904
4.72545099258,2.2163029,0.392266,-9.5712904
4.73574590683,2.2751428,0.392266,-9.5516771
4.74446702003,2.1770763,0.3726527,-9.5712904
4.75453901291,2.1378497,0.3530394,-9.610517
4.76596903801,2.0593965,0.3726527,-9.610517
4.77550911903,2.1770763,0.3334261,-9.5712904
4.78546500206,2.2359162,0.2745862,-9.610517
4.79477405548,2.2163029,0.3530394,-9.6301303
4.80543708801,2.1182364,0.2745862,-9.610517
4.81491804123,2.2947561,0.3726527,-9.5712904
4.82569789886,2.3732093,0.3530394,-9.5320638
4.8345041275,2.2359162,0.3334261,-9.5320638
4.8447239399,2.1770763,0.3334261,-9.610517
4.85574603081,2.353596,0.392266,-9.610517
4.86450004578,2.3143694,0.392266,-9.6301303
4.87566304207,2.2947561,0.2745862,-9.5909037
4.88579392433,2.2947561,0.3138128,-9.5909037
4.89451694489,2.2555295,0.3726527,-9.5516771
